ev_id,ev_type,ev_year,ev_time,ev_highest_injury,ev_nr_apt_loc,latitude,longitude,mid_air,on_ground_collision,light_cond,wx_cond_basic,sky_cond_ceil,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,wx_int_precip,altimeter
20160929X02931,ACC,2016.0,1100,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,54.0,48.0,360.0,8.0,0.0,UNKNOWN,0.0
20160929X31339,ACC,2016.0,730,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NDRK,VMC,UNKNOWN,0.0,416.0,57.0,36.0,50.0,9.0,0.0,UNKNOWN,0.0
20160929X45047,ACC,2016.0,2100,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,82.0,43.0,180.0,3.0,0.0,UNKNOWN,0.0
20160929X93620,INC,2016.0,1224,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,UNK,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20160930X21328,ACC,2016.0,2330,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,25.0,260.0,8.0,0.0,UNKNOWN,0.0
20160930X54139,ACC,2016.0,1900,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,2300.0,416.0,79.0,68.0,0.0,7.0,0.0,UNKNOWN,0.0
20160930X75723,INC,2016.0,731,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20160930X80751,INC,2016.0,1835,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20160930X81802,INC,2016.0,2030,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20160930X83548,INC,2016.0,910,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20160930X84711,ACC,2016.0,100,SERS,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161001X44216,ACC,2016.0,1710,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,52.0,0.0,4.0,0.0,UNKNOWN,0.0
20161002X25827,ACC,2016.0,1957,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,4700.0,416.0,45.0,43.0,0.0,7.0,0.0,UNKNOWN,0.0
20161003X11501,ACC,2016.0,2130,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,55.0,220.0,5.0,0.0,UNKNOWN,0.0
20161003X35157,ACC,2016.0,2145,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,77.0,41.0,240.0,20.0,26.0,UNKNOWN,0.0
20161003X51648,ACC,2016.0,1800,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,55.0,50.0,4.0,0.0,UNKNOWN,0.0
20161003X52014,ACC,2016.0,1705,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNK,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161003X64122,ACC,2016.0,1425,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,63.0,54.0,0.0,7.0,0.0,UNKNOWN,0.0
20161003X64427,ACC,2016.0,2146,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,55.0,27.0,70.0,9.0,0.0,UNKNOWN,0.0
20161004X01233,ACC,2010.0,1935,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161004X02204,ACC,2016.0,1438,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161004X20118,ACC,2016.0,423,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,19.0,0.0,5.0,0.0,UNKNOWN,0.0
20161004X23836,ACC,2016.0,2235,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,73.0,48.0,0.0,7.0,0.0,UNKNOWN,0.0
20161004X33017,ACC,2016.0,455,UNKNOWN,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNK,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161004X34956,ACC,2016.0,2326,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,82.0,75.0,110.0,11.0,0.0,UNKNOWN,0.0
20161004X52719,ACC,2016.0,2055,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,55.0,160.0,4.0,0.0,UNKNOWN,0.0
20161004X54838,ACC,2016.0,2057,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,72.0,55.0,130.0,3.0,0.0,UNKNOWN,0.0
20161005X02044,ACC,2016.0,2350,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,700.0,416.0,63.0,61.0,20.0,5.0,0.0,UNKNOWN,0.0
20161005X10124,ACC,2016.0,2011,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,70.0,52.0,140.0,6.0,14.0,UNKNOWN,0.0
20161005X13452,ACC,2016.0,2235,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,70.0,37.0,360.0,9.0,0.0,UNKNOWN,0.0
20161005X14725,ACC,2016.0,2230,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,48.0,110.0,3.0,0.0,UNKNOWN,0.0
20161005X22545,ACC,2016.0,1930,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,64.0,50.0,0.0,7.0,0.0,UNKNOWN,0.0
20161005X31133,ACC,2016.0,1500,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,9500.0,416.0,57.0,54.0,0.0,7.0,0.0,UNKNOWN,0.0
20161005X45137,ACC,2016.0,1600,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,34.0,90.0,10.0,0.0,UNKNOWN,0.0
20161005X54209,ACC,2016.0,2020,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,55.0,160.0,18.0,26.0,UNKNOWN,0.0
20161005X64448,INC,2016.0,1959,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161005X73536,ACC,2016.0,300,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,55.0,45.0,100.0,10.0,20.0,UNKNOWN,0.0
20161006X15038,ACC,2016.0,2000,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,63.0,45.0,130.0,5.0,0.0,UNKNOWN,0.0
20161006X20121,ACC,2016.0,1805,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,2700.0,416.0,82.0,77.0,210.0,6.0,0.0,UNKNOWN,0.0
20161006X22914,ACC,2016.0,2145,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,6000.0,416.0,59.0,43.0,10.0,6.0,0.0,UNKNOWN,0.0
20161006X24138,ACC,2016.0,1600,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,135.0,10.0,5.0,UNKNOWN,0.0
20161006X53033,ACC,2016.0,1530,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161006X61204,ACC,2016.0,2300,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,84.0,59.0,130.0,4.0,0.0,UNKNOWN,0.0
20161006X65219,ACC,2016.0,1830,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,3000.0,416.0,68.0,55.0,360.0,3.0,0.0,UNKNOWN,0.0
20161007X04645,ACC,2016.0,1520,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,68.0,59.0,0.0,7.0,0.0,UNKNOWN,0.0
20161007X20912,ACC,2016.0,1900,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,55.0,25.0,0.0,7.0,0.0,UNKNOWN,0.0
20161007X42905,ACC,2016.0,1321,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161007X45806,ACC,2016.0,1432,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161007X53920,ACC,2016.0,1429,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161010X03513,ACC,2016.0,1515,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,57.0,80.0,4.0,0.0,UNKNOWN,0.0
20161010X04452,ACC,2016.0,2100,SERS,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,45.0,41.0,0.0,7.0,0.0,UNKNOWN,0.0
20161010X05611,ACC,2016.0,1743,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,OVC,100.0,416.0,48.0,48.0,100.0,6.0,0.0,UNKNOWN,0.0
20161010X14758,ACC,2016.0,2200,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,64.0,52.0,290.0,8.0,0.0,UNKNOWN,0.0
20161010X95159,ACC,2016.0,1430,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,61.0,45.0,290.0,6.0,0.0,UNKNOWN,0.0
20161011X05500,ACC,2016.0,2050,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161011X22742,ACC,2016.0,1800,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,64.0,360.0,15.0,0.0,UNKNOWN,0.0
20161011X30638,ACC,2016.0,1830,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,11000.0,416.0,82.0,72.0,360.0,11.0,0.0,UNKNOWN,0.0
20161011X45846,ACC,2016.0,0,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,55.0,48.0,250.0,9.0,0.0,UNKNOWN,0.0
20161011X51744,ACC,2016.0,2325,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DUSK,UNK,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161011X52922,INC,2016.0,1146,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161011X64047,ACC,2016.0,1930,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161011X65711,ACC,2016.0,2320,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,75.0,43.0,270.0,4.0,0.0,UNKNOWN,0.0
20161011X84907,ACC,2016.0,1427,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNK,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161011X92521,ACC,2016.0,1630,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,4300.0,416.0,45.0,39.0,260.0,3.0,0.0,UNKNOWN,0.0
20161011X93141,ACC,2016.0,1900,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,54.0,25.0,190.0,13.0,21.0,UNKNOWN,0.0
20161012X11542,ACC,2016.0,2340,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,77.0,63.0,350.0,4.0,0.0,UNKNOWN,0.0
20161012X13615,ACC,2016.0,2000,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,70.0,30.0,210.0,18.0,23.0,UNKNOWN,0.0
20161012X23559,ACC,2016.0,2040,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,36.0,34.0,0.0,7.0,0.0,UNKNOWN,0.0
20161012X54219,ACC,2016.0,1815,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,72.0,360.0,7.0,0.0,UNKNOWN,0.0
20161012X54411,ACC,2016.0,1730,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,25000.0,416.0,73.0,41.0,0.0,7.0,0.0,UNKNOWN,0.0
20161012X61220,ACC,2016.0,1830,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,6000.0,416.0,64.0,54.0,210.0,6.0,0.0,UNKNOWN,0.0
20161012X61628,ACC,2016.0,1736,SERS,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,6000.0,416.0,81.0,61.0,60.0,10.0,14.0,UNKNOWN,0.0
20161012X61755,ACC,2016.0,1711,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,34.0,130.0,8.0,0.0,UNKNOWN,0.0
20161012X62544,ACC,2016.0,1910,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,63.0,55.0,140.0,8.0,0.0,UNKNOWN,0.0
20161013X10712,ACC,2016.0,1630,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,77.0,52.0,210.0,13.0,0.0,UNKNOWN,0.0
20161013X23652,ACC,2016.0,1342,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,63.0,46.0,180.0,12.0,16.0,UNKNOWN,0.0
20161013X34331,ACC,2016.0,1650,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,48.0,80.0,3.0,0.0,UNKNOWN,0.0
20161013X35806,ACC,2016.0,1400,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,OVC,200.0,416.0,59.0,57.0,0.0,7.0,0.0,UNKNOWN,0.0
20161013X50634,ACC,2016.0,1500,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,79.0,57.0,30.0,10.0,14.0,UNKNOWN,0.0
20161013X93614,ACC,2016.0,1615,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,8000.0,416.0,43.0,34.0,220.0,3.0,0.0,UNKNOWN,0.0
20161014X22113,ACC,2016.0,1500,SERS,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161014X31149,INC,2016.0,2245,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,7000.0,416.0,46.0,34.0,360.0,6.0,0.0,UNKNOWN,0.0
20161014X34716,ACC,2016.0,2145,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,7000.0,416.0,75.0,66.0,160.0,6.0,0.0,UNKNOWN,0.0
20161016X51930,ACC,2016.0,1830,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,9000.0,416.0,79.0,64.0,130.0,5.0,0.0,UNKNOWN,0.0
20161016X94347,ACC,2016.0,2140,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,57.0,220.0,7.0,0.0,UNKNOWN,0.0
20161017X23525,ACC,2016.0,1945,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,46.0,27.0,0.0,7.0,0.0,UNKNOWN,0.0
20161017X23753,ACC,2016.0,2100,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,77.0,61.0,190.0,6.0,0.0,UNKNOWN,0.0
20161017X25411,ACC,2016.0,2100,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,86.0,72.0,60.0,15.0,0.0,UNKNOWN,0.0
20161017X51539,ACC,2016.0,1940,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,57.0,36.0,190.0,8.0,0.0,UNKNOWN,0.0
20161017X64917,ACC,2016.0,1428,SERS,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,41.0,41.0,0.0,7.0,0.0,UNKNOWN,0.0
20161017X65629,ACC,2016.0,2357,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NDRK,IMC,BKN,4800.0,416.0,61.0,61.0,310.0,4.0,0.0,UNKNOWN,0.0
20161017X83226,INC,2016.0,00:00,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161018X00824,INC,2016.0,1500,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161018X25339,ACC,2016.0,2135,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,82.0,63.0,50.0,6.0,0.0,UNKNOWN,0.0
20161018X25818,ACC,2016.0,1210,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161018X30518,ACC,2016.0,1705,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,68.0,200.0,15.0,21.0,UNKNOWN,0.0
20161018X34142,ACC,2016.0,45,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,48.0,25.0,230.0,4.0,0.0,UNKNOWN,0.0
20161018X40039,ACC,2016.0,1021,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161018X55428,ACC,2016.0,1550,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,70.0,39.0,50.0,14.0,0.0,UNKNOWN,0.0
20161018X62339,ACC,2016.0,1930,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,88.0,70.0,170.0,7.0,0.0,UNKNOWN,0.0
20161019X10455,ACC,2016.0,1415,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161019X10935,ACC,2016.0,2252,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,2900.0,416.0,46.0,41.0,190.0,17.0,29.0,UNKNOWN,0.0
20161019X24718,ACC,2016.0,2047,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,75.0,54.0,240.0,16.0,0.0,UNKNOWN,0.0
20161019X35516,ACC,2016.0,1510,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,37.0,36.0,40.0,4.0,0.0,UNKNOWN,0.0
20161019X50142,ACC,2016.0,1640,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,81.0,63.0,260.0,6.0,0.0,UNKNOWN,0.0
20161019X52417,ACC,2016.0,1125,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,63.0,63.0,0.0,7.0,0.0,UNKNOWN,0.0
20161019X55525,ACC,2016.0,732,SERS,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161019X75457,ACC,2016.0,1445,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,1600.0,416.0,75.0,66.0,210.0,19.0,0.0,UNKNOWN,0.0
20161019X85330,ACC,2016.0,1500,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,64.0,170.0,4.0,0.0,UNKNOWN,0.0
20161019X95333,ACC,2016.0,1650,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,77.0,59.0,40.0,4.0,0.0,UNKNOWN,0.0
20161020X34454,INC,2016.0,1937,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161020X44028,INC,2016.0,1238,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161020X70606,ACC,2016.0,1510,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,63.0,0.0,7.0,0.0,UNKNOWN,0.0
20161020X81350,ACC,2016.0,1844,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,72.0,23.0,360.0,14.0,0.0,UNKNOWN,0.0
20161020X84659,ACC,2016.0,1850,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,55.0,43.0,280.0,8.0,0.0,UNKNOWN,0.0
20161020X94935,ACC,2016.0,1730,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,4100.0,416.0,82.0,66.0,170.0,10.0,0.0,UNKNOWN,0.0
20161021X20519,ACC,2016.0,1515,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,1900.0,416.0,77.0,75.0,200.0,14.0,18.0,UNKNOWN,0.0
20161021X21346,ACC,2016.0,00:00,UNKNOWN,UNKNOWN,2439350.0,59652314.0,N,Y,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161021X40116,ACC,2015.0,934,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161021X40716,ACC,2016.0,2208,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,72.0,70.0,7.0,0.0,UNKNOWN,0.0
20161021X42444,ACC,2016.0,945,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20161021X62322,ACC,2016.0,1520,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,1900.0,416.0,113.0,109.0,200.0,14.0,18.0,UNKNOWN,0.0
